,positive_bert,negative_bert,neutral_bert
56,0.52829826,0.056653265,0.41504848
57,0.5922414,0.009864572,0.39789405
58,0.013429316,0.7516289,0.2349418
59,0.017259048,0.80769336,0.17504762
60,0.023702806,0.29595044,0.6803467
61,0.011104919,0.39986658,0.5890285
62,0.0055033313,0.896675,0.09782172
63,0.07498465,0.018364456,0.9066508
64,0.17510702,0.098391876,0.72650117
65,0.009267769,0.6934047,0.29732755
66,0.23945744,0.05566619,0.7048764
67,0.18413237,0.039489914,0.7763777
68,0.0127954455,0.59342307,0.39378154
69,0.0141037125,0.7805116,0.20538466
70,0.26430723,0.06556555,0.6701273
71,0.14250617,0.040495597,0.81699824
72,0.10208171,0.0627582,0.83516
73,0.01652363,0.6339594,0.34951693
74,0.15347713,0.48708484,0.35943803
75,0.032138705,0.091833845,0.8760274
76,0.23431134,0.13532181,0.63036686
77,0.8457651,0.011031687,0.14320323
78,0.005377086,0.9162455,0.078377396
79,0.0388025,0.16211683,0.79908067
80,0.010153649,0.76539683,0.22444953
81,0.04118701,0.6994427,0.25937027
82,0.030521436,0.28144926,0.68802935
83,0.08769671,0.41677308,0.49553016
84,0.111043155,0.2780984,0.61085844
85,0.0053933696,0.9132086,0.081398025
86,0.28514898,0.0783558,0.6364953
87,0.008434664,0.90750974,0.08405559
88,0.036878496,0.24051133,0.7226102
89,0.020236492,0.6800193,0.29974422
90,0.11966457,0.26536638,0.614969
91,0.5554765,0.035586882,0.40893668
92,0.058323476,0.64405984,0.29761672
93,0.006095382,0.89046127,0.10344335
94,0.0073738843,0.78385305,0.20877305
95,0.042617038,0.34063402,0.6167489
96,0.008869642,0.864596,0.12653436
97,0.0076238085,0.93823826,0.054137975
98,0.012932085,0.8100638,0.17700417
99,0.022234282,0.6792494,0.29851636
100,0.006945066,0.8829262,0.11012879
101,0.52232105,0.07826917,0.39940974
102,0.28807008,0.0859627,0.6259672
103,0.25221637,0.0966817,0.6511019
104,0.01092585,0.8743044,0.11476977
105,0.2345495,0.13368602,0.6317644
106,0.080510296,0.14939299,0.7700967
107,0.016165156,0.51804596,0.4657889
108,0.00782851,0.8393092,0.15286227
109,0.013584185,0.769186,0.21722974
110,0.03961797,0.5465578,0.4138243
111,0.41325352,0.014563389,0.5721831
112,0.010861538,0.69397867,0.29515982
113,0.28653836,0.06939819,0.6440634
114,0.33784616,0.020429099,0.6417247
115,0.02619696,0.5650071,0.40879592
116,0.0157594,0.67864716,0.3055935
117,0.28033948,0.06252292,0.65713763
118,0.03850156,0.46708328,0.4944152
119,0.03974417,0.6286313,0.33162454
120,0.1842061,0.029464763,0.78632915
121,0.031724393,0.5389356,0.42933995
122,0.5279921,0.029272161,0.44273567
123,0.040899497,0.37965065,0.57944983
124,0.008278375,0.88027304,0.111448534
125,0.06980322,0.101845615,0.8283512
126,0.069373526,0.38489112,0.54573536
127,0.039245587,0.3257903,0.63496417
128,0.011890099,0.8160351,0.17207485
129,0.007519778,0.85700375,0.1354765
130,0.016708083,0.81272376,0.17056821
131,0.035376105,0.48728254,0.47734138
132,0.16029346,0.09941242,0.7402941
133,0.094214045,0.5920158,0.31377015
134,0.025582865,0.8294233,0.1449938
135,0.094214045,0.5920158,0.31377015
136,0.015014579,0.72827363,0.25671184
137,0.10604144,0.11892528,0.7750333
138,0.030047154,0.5172375,0.45271534
139,0.007551075,0.93773943,0.054709412
140,0.019614078,0.8599692,0.12041675
141,0.06019585,0.2225109,0.71729326
142,0.0052312757,0.9358232,0.058945484
143,0.038710143,0.34318116,0.6181087
144,0.1777487,0.081516564,0.7407347
145,0.46344313,0.10441277,0.43214408
146,0.0052513643,0.92932194,0.0654267
147,0.025939254,0.23116857,0.7428922
148,0.17776242,0.06261633,0.75962126
149,0.037284117,0.36293867,0.5997772
150,0.0087683,0.92018247,0.071049266
151,0.5723572,0.01123223,0.4164106
152,0.018699402,0.42236307,0.55893755
153,0.02008871,0.52990717,0.4500041
154,0.040297706,0.23747319,0.7222291
155,0.1584465,0.34471947,0.496834
156,0.071707964,0.22698791,0.7013041
157,0.48171327,0.08014661,0.4381401
158,0.30282012,0.013460936,0.683719
159,0.1785303,0.25131294,0.5701567
160,0.05872407,0.26630595,0.67497
161,0.019605594,0.6840311,0.29636326
162,0.007780415,0.8995338,0.092685856
163,0.1248917,0.17846848,0.69663984
164,0.0057282993,0.8930777,0.101194106
165,0.013369221,0.78848517,0.19814555
166,0.21940036,0.2412216,0.539378
167,0.10830979,0.02724967,0.86444056
168,0.16297312,0.056998316,0.7800285
169,0.026809905,0.55833286,0.41485724
170,0.7772739,0.012116214,0.2106099
171,0.058511235,0.14930573,0.7921831
172,0.053234074,0.33981556,0.6069503
173,0.03757003,0.35302934,0.60940063
174,0.14557295,0.018361675,0.83606535
175,0.061729778,0.1382221,0.80004805
176,0.2610619,0.022428636,0.71650946
177,0.01826227,0.8190161,0.16272154
178,0.03625639,0.105867825,0.85787576
179,0.061690275,0.058071103,0.8802386
180,0.019916352,0.6087561,0.37132752
181,0.097842954,0.23880802,0.663349
182,0.09558008,0.37310237,0.5313176
183,0.717188,0.01763083,0.26518115
184,0.52829826,0.056653265,0.41504848
185,0.7402833,0.014825091,0.24489157
186,0.9449782,0.0030764,0.051945463
187,0.3180208,0.032720994,0.64925826
188,0.97292554,0.0036470166,0.02342739
189,0.042184375,0.022685448,0.93513024
190,0.09366715,0.019199256,0.88713366
191,0.012440248,0.8870709,0.1004888
192,0.01145745,0.8145725,0.17397
193,0.043206077,0.24703859,0.70975536
194,0.114091,0.27502212,0.61088693
195,0.01714846,0.5538788,0.42897272
196,0.016706627,0.53919345,0.4440999
197,0.08277229,0.1897388,0.7274889
198,0.09148776,0.1604091,0.74810314
199,0.007855858,0.7173741,0.27477005
200,0.055799898,0.18303868,0.76116145
201,0.1193073,0.07987281,0.8008199
202,0.04554466,0.20912683,0.74532855
203,0.06325222,0.30468574,0.632062
204,0.03906842,0.37184525,0.5890863
205,0.027511159,0.25685304,0.71563584
206,0.029756583,0.63733727,0.33290622
207,0.04254017,0.32793853,0.6295213
208,0.040421907,0.25529334,0.7042848
209,0.32490703,0.09810067,0.57699233
210,0.016959256,0.5053853,0.4776555
211,0.09377863,0.056430362,0.84979105
212,0.16557929,0.080640085,0.75378066
213,0.06423864,0.08306496,0.8526964
214,0.40759146,0.035203636,0.5572049
215,0.023881882,0.5910284,0.38508973
216,0.008117676,0.90935344,0.08252892
217,0.28032064,0.04351049,0.67616886
218,0.603048,0.0048744786,0.3920775
219,0.009596312,0.6725321,0.3178716
220,0.035137486,0.4671902,0.49767235
221,0.049357444,0.05363144,0.89701104
222,0.0057414384,0.8940533,0.10020527
223,0.15083078,0.036005314,0.81316394
224,0.009636534,0.8649634,0.12540007
225,0.03567793,0.07044159,0.8938805
226,0.01018289,0.7101166,0.27970046
227,0.13095094,0.07582361,0.7932255
228,0.017250322,0.54237634,0.4403734
229,0.0063918917,0.88355863,0.110049576
230,0.023888875,0.3475405,0.6285706
231,0.7402833,0.014825091,0.24489157
232,0.5179355,0.014418568,0.46764594
233,0.9600129,0.0048838775,0.035103228
234,0.27778012,0.03255826,0.6896616
235,0.009668617,0.83159614,0.15873519
236,0.00658044,0.9481908,0.045228746
237,0.7821651,0.004839194,0.21299571
238,0.008388325,0.79192096,0.19969077
239,0.005120489,0.91912895,0.075750604
240,0.084732145,0.50261074,0.41265717
241,0.00604823,0.91089046,0.083061256
242,0.022144381,0.5964745,0.38138106
243,0.6562755,0.024164034,0.31956053
244,0.027595574,0.4704327,0.5019717
245,0.05671747,0.4396841,0.50359845
246,0.016660938,0.70495105,0.27838802
247,0.018364416,0.7319706,0.24966493
248,0.006429963,0.85105145,0.14251854
249,0.02945705,0.36299756,0.6075454
250,0.16539946,0.05016933,0.7844312
251,0.23349471,0.09192475,0.6745806
252,0.010078196,0.785292,0.20462972
253,0.25979197,0.092431575,0.6477765
254,0.55088305,0.062364332,0.38675264
255,0.034373373,0.39834106,0.56728554
256,0.0047900006,0.9099271,0.085282855
257,0.010410278,0.8418726,0.14771712
258,0.10025289,0.2517436,0.6480035
259,0.045401823,0.6559954,0.29860273
260,0.0061030732,0.9149152,0.078981794
261,0.05407344,0.09783212,0.8480944
262,0.1160025,0.2508361,0.63316137
263,0.05407344,0.09783212,0.8480944
264,0.18387033,0.39027646,0.42585316
265,0.043623712,0.11730352,0.83907276
266,0.007074159,0.8593605,0.13356534
267,0.013733144,0.7824548,0.20381205
268,0.035960454,0.34946173,0.61457783
269,0.20220546,0.13959742,0.6581971
270,0.022980351,0.104692794,0.87232685
271,0.0090006385,0.8970928,0.09390652
272,0.14135002,0.009820615,0.8488294
273,0.023674274,0.48816243,0.48816326
274,0.05860792,0.03468426,0.9067078
275,0.029213475,0.076267526,0.89451903
276,0.048906177,0.07043417,0.8806597
277,0.047344234,0.12679856,0.82585716
278,0.04434354,0.4497824,0.50587404
279,0.52829826,0.056653265,0.41504848
280,0.4425168,0.093417704,0.46406552
281,0.51004297,0.037251316,0.4527057
282,0.40823486,0.082703575,0.5090615
283,0.37709963,0.05862904,0.56427133
284,0.007257619,0.9274318,0.065310545
285,0.0101601025,0.72820646,0.2616334
286,0.2855279,0.075638026,0.63883406
287,0.042929083,0.19087385,0.76619714
288,0.06225369,0.1329207,0.8048256
289,0.35382435,0.045256007,0.60091966
290,0.05707988,0.21385755,0.7290626
291,0.04802371,0.37765193,0.5743243
292,0.024270732,0.72848594,0.24724331
293,0.008521482,0.8704616,0.1210169
294,0.03775394,0.28868148,0.67356455
295,0.008601029,0.80699885,0.1844001
296,0.14400862,0.030087367,0.825904
297,0.021049744,0.8162752,0.16267501
298,0.020932194,0.6030536,0.3760142
299,0.18533573,0.026962977,0.78770125
300,0.026845397,0.25536388,0.7177907
301,0.034209013,0.6785725,0.28721845
302,0.031623166,0.06925348,0.89912325
303,0.2670383,0.065939255,0.66702247
304,0.12127162,0.0898186,0.7889098
305,0.011993322,0.6172905,0.37071618
306,0.039078873,0.40574774,0.5551734
307,0.2851118,0.14573632,0.5691519
308,0.48006815,0.102255344,0.41767654
309,0.1594406,0.13537104,0.70518833
310,0.26152524,0.17272587,0.56574893
311,0.017940478,0.5252653,0.45679423
312,0.8418879,0.013369452,0.1447427
313,0.25365263,0.02358345,0.72276396
314,0.05858401,0.42792022,0.51349574
315,0.17290677,0.083598495,0.7434947
316,0.041794013,0.039310966,0.91889507
317,0.007868491,0.7928144,0.1993171
318,0.0067258594,0.92421025,0.06906397
319,0.0812081,0.22957894,0.689213
320,0.0093824575,0.88628566,0.104331866
321,0.48006815,0.102255344,0.41767654
322,0.11180984,0.08060984,0.8075803
323,0.014637949,0.7109845,0.2743775
324,0.08822181,0.13306151,0.7787167
325,0.09396734,0.1052315,0.8008012
326,0.059369273,0.17332196,0.7673088
327,0.006916658,0.91118187,0.08190151
328,0.3376494,0.103636056,0.55871457
329,0.03584762,0.61501163,0.34914073
330,0.13383378,0.09854721,0.7676191
331,0.09579398,0.14132267,0.76288337
332,0.018511986,0.4557916,0.52569646
333,0.18479162,0.08990876,0.7252996
334,0.33645034,0.056807563,0.60674214
335,0.008459499,0.8463898,0.14515083
336,0.25968456,0.1223157,0.6179997
337,0.5630841,0.060934458,0.37598142
338,0.014239891,0.8972282,0.088531956
339,0.38478488,0.10943207,0.505783
340,0.06671264,0.0540224,0.87926507
341,0.025127726,0.8104876,0.1643846
342,0.45534104,0.08972492,0.454934
343,0.48006815,0.102255344,0.41767654
344,0.017110843,0.67387086,0.3090183
345,0.48006815,0.102255344,0.41767654
346,0.03921301,0.23250261,0.72828436
347,0.027982682,0.5035355,0.46848178
348,0.9348543,0.0036219226,0.06152377
349,0.14706625,0.19097,0.6619637
350,0.020743864,0.6675736,0.31168258
351,0.20220546,0.13959742,0.6581971
352,0.050046228,0.10936068,0.8405931
353,0.06934138,0.079145886,0.85151273
354,0.18650834,0.042830445,0.77066123
355,0.17876783,0.04088898,0.78034323
356,0.45534104,0.08972492,0.454934
357,0.30138215,0.013373778,0.685244
358,0.48006815,0.102255344,0.41767654
359,0.342453,0.029307477,0.6282395
360,0.8964796,0.007960105,0.095560305
361,0.58430433,0.02843448,0.38726118
362,0.40823486,0.082703575,0.5090615
363,0.52829826,0.056653265,0.41504848
364,0.020890087,0.6770774,0.3020325
365,0.016515274,0.72236544,0.26111928
366,0.060714662,0.26269725,0.676588
367,0.5021879,0.0372566,0.4605555
368,0.37995604,0.068743505,0.5513004
369,0.01952218,0.6514015,0.32907638
370,0.29495966,0.18167154,0.5233688
371,0.22623758,0.13908845,0.63467395
372,0.3777021,0.09237455,0.5299234
373,0.029830048,0.34481704,0.6253529
374,0.03215143,0.7637474,0.20410113
375,0.14113365,0.114132926,0.7447334
376,0.18921638,0.033122856,0.77766085
377,0.20624648,0.24311468,0.55063885
378,0.52829826,0.056653265,0.41504848
379,0.052861556,0.4295144,0.517624
380,0.008516822,0.72499985,0.26648325
381,0.048843313,0.6046159,0.34654075
382,0.13683778,0.088020906,0.77514124
383,0.029685026,0.5954504,0.37486458
384,0.11477026,0.061045587,0.82418424
385,0.016874885,0.49671474,0.4864104
386,0.006902474,0.87474287,0.11835467
387,0.24116872,0.060711004,0.6981203
388,0.48006815,0.102255344,0.41767654
389,0.104028314,0.015500453,0.8804712
390,0.4978009,0.016782667,0.48541647
391,0.23352528,0.124278896,0.64219576
392,0.23219396,0.024782749,0.7430233
393,0.0065156426,0.8910212,0.102463186
394,0.37647828,0.07878412,0.5447376
395,0.040159263,0.5253301,0.43451056
396,0.013996439,0.6023624,0.38364115
397,0.65121794,0.07108638,0.27769563
398,0.48006815,0.102255344,0.41767654
399,0.45534104,0.08972492,0.454934
400,0.10595308,0.13186786,0.762179
401,0.007710808,0.88924885,0.103040375
402,0.053606186,0.5584613,0.3879325
403,0.043194108,0.16002616,0.7967797
404,0.13911627,0.24103145,0.61985224
405,0.014314754,0.37267593,0.6130093
406,0.006522335,0.9271461,0.06633155
407,0.12448782,0.21509437,0.66041785
408,0.22982588,0.22992451,0.54024965
409,0.065650165,0.07014364,0.86420614
410,0.19789569,0.15713371,0.64497054
411,0.0689364,0.4170098,0.51405376
412,0.056719054,0.5729193,0.3703617
413,0.052730776,0.50638974,0.44087943
414,0.008733937,0.7847899,0.2064761
415,0.035010736,0.23996869,0.7250206
416,0.056909192,0.034036063,0.90905476
417,0.5152164,0.037724946,0.44705868
418,0.05687675,0.16076095,0.7823623
419,0.061727017,0.016983893,0.9212891
420,0.028208332,0.35299343,0.6187983
421,0.77555126,0.013033588,0.21141519
422,0.02045949,0.42481506,0.5547254
423,0.016212806,0.7786768,0.20511042
424,0.13400212,0.11045015,0.75554776
425,0.012778224,0.707495,0.27972677
426,0.07026867,0.09943318,0.8302982
427,0.014786777,0.6762895,0.3089237
428,0.49539578,0.01990012,0.4847041
429,0.41718417,0.11042396,0.47239184
430,0.41718417,0.11042396,0.47239184
431,0.41718417,0.11042396,0.47239184
432,0.40823486,0.082703575,0.5090615
433,0.06378463,0.036744814,0.89947057
434,0.27616087,0.061248016,0.6625911
435,0.11199504,0.27158386,0.6164211
436,0.12605639,0.20681232,0.66713125
437,0.29572213,0.13050374,0.5737741
438,0.03372606,0.45314363,0.5131303
439,0.6428057,0.025046889,0.3321474
440,0.6409411,0.02137221,0.33768672
441,0.055864282,0.34180725,0.6023285
442,0.09523486,0.35766417,0.547101
443,0.008312131,0.83004475,0.16164316
444,0.3338783,0.07111504,0.5950067
445,0.07806923,0.24110104,0.68082976
446,0.018178347,0.64108765,0.34073398
447,0.39677927,0.09396789,0.50925285
448,0.45775113,0.13434628,0.40790263
449,0.15101118,0.101881795,0.747107
450,0.016463742,0.72021306,0.26332322
451,0.319446,0.04854709,0.63200694
452,0.25424734,0.041659165,0.7040935
453,0.43273035,0.07842714,0.48884252
454,0.08551971,0.2035495,0.7109309
455,0.16287735,0.14166725,0.69545543
456,0.1797025,0.09133792,0.7289596
457,0.23782194,0.04721077,0.71496725
458,0.009444566,0.89298695,0.09756845
459,0.013653408,0.8512516,0.13509491
460,0.4618395,0.017965866,0.5201946
461,0.32997,0.07920232,0.5908277
462,0.10422735,0.44328684,0.45248586
463,0.02012661,0.7829608,0.19691257
464,0.8227749,0.0054496257,0.17177543
465,0.1636567,0.19905509,0.6372883
466,0.12965766,0.06461229,0.80573
467,0.709964,0.009800394,0.2802356
468,0.010406649,0.9207444,0.06884891
469,0.4425168,0.093417704,0.46406552
470,0.3977598,0.031747013,0.57049316
471,0.52829826,0.056653265,0.41504848
472,0.41718417,0.11042396,0.47239184
473,0.0050500333,0.91552156,0.07942839
474,0.011864259,0.8094762,0.17865963
475,0.0043140254,0.926299,0.069386974
476,0.020885013,0.3957413,0.58337367
477,0.0058147227,0.92159736,0.07258789
478,0.018911434,0.75273794,0.22835065
479,0.008265346,0.8235299,0.16820481
480,0.08077734,0.19730607,0.7219166
481,0.010222695,0.81417906,0.17559826
482,0.007426112,0.8124312,0.18014269
483,0.05794143,0.20658883,0.7354697
484,0.2010141,0.20797761,0.59100825
485,0.03586455,0.60746145,0.35667396
486,0.07907544,0.106136434,0.8147881
487,0.008223101,0.7656375,0.22613938
488,0.006199013,0.92588514,0.06791587
489,0.009280339,0.85565996,0.13505968
490,0.47101703,0.14263114,0.3863518
491,0.28653836,0.06939819,0.6440634
492,0.38238028,0.042806916,0.5748128
493,0.025633387,0.4977551,0.47661155
494,0.45346308,0.011365267,0.5351716
495,0.56495637,0.020200362,0.4148433
496,0.016805302,0.52002573,0.463169
497,0.020314645,0.5758403,0.40384507
498,0.98097426,0.004187001,0.0148387775
499,0.81936836,0.016126331,0.1645053
500,0.5030065,0.016030893,0.48096257
501,0.43834144,0.027133107,0.53452545
502,0.022255065,0.433357,0.54438794
503,0.25747404,0.04392533,0.6986006
504,0.3806258,0.032925505,0.5864487
505,0.01677776,0.66371787,0.31950438
506,0.13763437,0.25617495,0.60619074
507,0.032437958,0.46454608,0.5030159
508,0.5885608,0.021191593,0.39024758
509,0.024896035,0.404638,0.570466
510,0.12713535,0.34292653,0.52993804
511,0.13468455,0.099771634,0.7655438
512,0.2040687,0.13691105,0.65902025
513,0.45948875,0.031199867,0.5093114
514,0.04768211,0.4847988,0.46751916
515,0.27858174,0.11902677,0.60239154
516,0.09658172,0.14374396,0.7596743
517,0.14421824,0.07452666,0.7812551
518,0.017599482,0.7270731,0.25532746
519,0.015248445,0.6660871,0.3186645
520,0.12573825,0.23513502,0.6391268
521,0.0103629315,0.81992126,0.16971579
522,0.03656869,0.36568445,0.59774685
523,0.009713223,0.78896624,0.20132053
524,0.012465076,0.5694361,0.41809887
525,0.056001306,0.07612771,0.8678709
526,0.009801332,0.69952106,0.2906776
527,0.021378282,0.068162024,0.9104597
528,0.026258823,0.51485264,0.45888856
529,0.031889386,0.03522086,0.93288976
530,0.10022926,0.054647677,0.845123
531,0.09274238,0.030415801,0.87684184
532,0.005406226,0.9038344,0.09075941
533,0.341486,0.027589701,0.6309243
534,0.702037,0.019073935,0.27888915
535,0.18984303,0.14397451,0.6661825
536,0.01035804,0.8113742,0.17826776
537,0.7377485,0.007699159,0.2545523
538,0.16591038,0.07764441,0.7564452
539,0.015791843,0.61718756,0.3670206
540,0.016416704,0.659372,0.32421136
541,0.011113459,0.689338,0.29954848
542,0.04118701,0.6994427,0.25937027
543,0.28879362,0.0855236,0.6256828
544,0.18984303,0.14397451,0.6661825
545,0.45534104,0.08972492,0.454934
546,0.40469405,0.08835398,0.5069519
547,0.14446706,0.306902,0.54863095
548,0.943503,0.006027398,0.050469626
549,0.98262894,0.004679902,0.012691144
550,0.07133534,0.033355765,0.895309
551,0.4179838,0.020040395,0.5619758
552,0.22436862,0.06947721,0.7061541
553,0.06295257,0.23913558,0.6979118
554,0.2798918,0.11165137,0.60845685
555,0.45092547,0.113383934,0.43569064
556,0.065772675,0.2642102,0.6700171
557,0.006594878,0.84365714,0.149748
558,0.019868592,0.67906594,0.30106547
559,0.21605287,0.02481736,0.75912976
560,0.013838131,0.817665,0.16849694
561,0.017780172,0.5098126,0.4724073
562,0.009649057,0.7699586,0.22039238
563,0.82499707,0.012538274,0.16246465
564,0.9411134,0.007873877,0.051012643
565,0.018017733,0.35230878,0.6296735
566,0.2808364,0.1769872,0.5421764
567,0.011762936,0.55532736,0.43290973
568,0.03761327,0.11729614,0.84509057
569,0.086795695,0.1470331,0.7661712
570,0.03904402,0.3837756,0.57718045
571,0.026639195,0.41378736,0.5595735
572,0.007896006,0.78391856,0.20818546
573,0.037718467,0.10024157,0.8620399
574,0.13019001,0.091551095,0.7782589
575,0.098588794,0.38241583,0.5189954
576,0.023340369,0.64697903,0.32968056
577,0.043297123,0.32304463,0.6336582
578,0.08923063,0.10047409,0.8102953
579,0.0385934,0.59527534,0.36613125
580,0.086572975,0.15065376,0.76277333
581,0.10588695,0.3426743,0.55143875
582,0.21262835,0.1966375,0.5907342
583,0.6489305,0.016903663,0.33416578
584,0.04755116,0.5113853,0.4410635
585,0.54571027,0.01661439,0.43767536
586,0.07003701,0.4575294,0.47243357
587,0.075407155,0.042973477,0.88161933
588,0.008852618,0.8876966,0.10345077
589,0.9314703,0.006625661,0.061904076
590,0.14571984,0.2021303,0.6521499
591,0.68075335,0.037748102,0.2814985
592,0.016053569,0.4169433,0.5670031
593,0.32519817,0.13218935,0.5426125
594,0.15734379,0.078247726,0.7644084
595,0.022797186,0.68792224,0.28928053
596,0.1049026,0.08098241,0.814115
597,0.15636449,0.22196582,0.6216697
598,0.26974,0.13006039,0.60019964
599,0.06506577,0.049618643,0.8853156
600,0.01897707,0.62975293,0.35127
601,0.035522845,0.15949269,0.8049844
602,0.008436252,0.83585757,0.15570615
603,0.013606276,0.44437906,0.5420147
604,0.06988354,0.4216031,0.5085134
605,0.051755454,0.049752694,0.8984918
606,0.027855145,0.3822562,0.58988863
607,0.028345356,0.019544693,0.95211
608,0.014741603,0.5200429,0.46521544
609,0.06512324,0.00924963,0.9256272
610,0.2767483,0.008009122,0.71524256
611,0.12571034,0.13835016,0.7359395
612,0.16273041,0.0810726,0.756197
613,0.01984729,0.5382891,0.4418636
614,0.27002466,0.022756096,0.70721924
615,0.04537319,0.47481075,0.47981608
616,0.01937786,0.559305,0.42131716
617,0.23182446,0.041564643,0.7266109
618,0.038800377,0.32103097,0.6401687
619,0.0208143,0.32051215,0.65867347
620,0.040767346,0.63769794,0.32153472
621,0.058925528,0.56937885,0.37169558
622,0.035776373,0.6201017,0.34412196
623,0.007728181,0.7982862,0.19398558
624,0.024899837,0.71468216,0.26041806
625,0.034443665,0.70541483,0.26014146
626,0.097925685,0.45194232,0.45013198
627,0.43884864,0.022067023,0.5390843
628,0.01138312,0.67455107,0.31406575
629,0.09103265,0.17592128,0.7330461
630,0.11145524,0.076338924,0.81220585
631,0.3114389,0.08936206,0.59919906
632,0.072899446,0.39392266,0.53317785
633,0.022741793,0.55334836,0.4239099
634,0.045888558,0.5383926,0.41571882
635,0.41053912,0.034576647,0.5548842
636,0.10709806,0.121811576,0.7710904
637,0.005067768,0.8580325,0.1368998
638,0.029822294,0.5868635,0.38331416
639,0.017966222,0.3460366,0.6359972
640,0.3393217,0.06363932,0.597039
641,0.10334776,0.32334948,0.57330275
642,0.060045093,0.565428,0.37452692
643,0.030049363,0.5160297,0.45392096
644,0.12154763,0.13072553,0.7477268
645,0.095956564,0.32863763,0.5754058
646,0.050394688,0.6154039,0.33420143
647,0.11663919,0.072938554,0.8104223
648,0.22211875,0.11873903,0.65914226
649,0.21473183,0.05253888,0.7327294
650,0.27705616,0.3238553,0.39908847
651,0.033455666,0.5885823,0.37796205
652,0.33599243,0.03678797,0.6272196
653,0.3277637,0.16056067,0.5116756
654,0.3121952,0.092129946,0.5956748
655,0.073777415,0.12631635,0.79990625
656,0.016584758,0.89264923,0.09076603
657,0.06668057,0.4024665,0.5308529
658,0.00821725,0.84606075,0.14572202
659,0.0172419,0.6262244,0.35653377
660,0.008109346,0.89665765,0.09523299
661,0.5323799,0.04713769,0.4204824
662,0.06763271,0.33293748,0.59942985
663,0.006102304,0.8772506,0.116647035
664,0.0101561835,0.73367405,0.25616974
665,0.06802388,0.08558503,0.8463911
666,0.02186408,0.48546153,0.49267438
667,0.012978517,0.7007581,0.28626335
668,0.017513305,0.72295845,0.25952825
669,0.019937888,0.43940863,0.54065347
670,0.010076747,0.7321226,0.2578006
671,0.009651108,0.89560854,0.0947403
672,0.056728743,0.2853364,0.6579349
673,0.027732477,0.6493667,0.3229009
674,0.016724741,0.365984,0.6172912
675,0.0058033424,0.9161784,0.07801827
676,0.040106695,0.15151958,0.8083737
677,0.005746545,0.87294805,0.121305436
678,0.38976708,0.05343257,0.55680037
679,0.077044755,0.17285359,0.7501016
680,0.092969544,0.06344439,0.8435861
681,0.10349942,0.16516669,0.73133385
682,0.16473375,0.14900807,0.68625826
683,0.014365893,0.8639748,0.12165933
684,0.014036498,0.5144572,0.47150624
685,0.43327725,0.025198666,0.5415241
686,0.013410846,0.83244914,0.15414011
687,0.016702259,0.70747995,0.2758178
688,0.051882703,0.2344957,0.7136216
689,0.18831635,0.21805938,0.5936242
690,0.024178373,0.059575383,0.91624624
691,0.07597958,0.33387834,0.59014213
692,0.021430103,0.40698627,0.5715836
693,0.41577482,0.011616742,0.5726084
694,0.30223757,0.072772704,0.6249897
695,0.017395778,0.82603425,0.15656997
696,0.31987098,0.007904679,0.67222434
697,0.73758066,0.019773103,0.2426462
698,0.06015825,0.2552307,0.6846111
